"ID","split"
2081,"train"
2082,"train"
2083,"train"
2084,"train"
2085,"validation"
2086,"validation"
2087,"train"
2088,"train"
2089,"train"
2090,"train"
2091,"train"
2092,"train"
2093,"validation"
2094,"train"
2095,"train"
2096,"train"
2097,"train"
2098,"train"
2099,"test"
2100,"validation"
2101,"train"
2102,"train"
2103,"train"
2104,"test"
2105,"train"
2106,"train"
2107,"train"
2108,"train"
2109,"test"
2110,"train"
2111,"test"
2112,"train"
2113,"test"
2114,"test"
2115,"train"
2116,"train"
2117,"train"
2118,"train"
2119,"train"
2120,"train"
2121,"train"
2122,"validation"
2123,"train"
2124,"validation"
2125,"train"
2126,"train"
2127,"train"
2128,"train"
2129,"validation"
2130,"validation"
2131,"test"
2132,"train"
2133,"validation"
2134,"train"
2135,"train"
2136,"train"
2137,"train"
2138,"test"
2139,"train"
2140,"test"
2141,"train"
2142,"test"
2143,"train"
2144,"train"
2145,"train"
2146,"test"
2147,"test"
2148,"train"
2149,"validation"
2150,"train"
2151,"validation"
2152,"train"
2153,"train"
2154,"train"
2155,"train"
2156,"train"
2157,"test"
2158,"train"
2159,"test"
2160,"validation"
2161,"train"
2162,"test"
2163,"train"
2164,"validation"
2165,"train"
2166,"train"
2167,"train"
2168,"validation"
2169,"test"
2170,"test"
2171,"train"
2172,"train"
2173,"train"
2174,"train"
2175,"train"
2176,"train"
2177,"train"
2178,"train"
2179,"train"
2180,"train"
2181,"validation"
2182,"train"
2183,"train"
2184,"train"
2185,"train"
2186,"test"
2187,"validation"
2188,"test"
2189,"train"
2190,"train"
2191,"validation"
2192,"train"
2193,"validation"
2194,"train"
2195,"train"
2196,"validation"
2197,"test"
2198,"train"
2199,"train"
2200,"test"
2201,"train"
2202,"test"
2203,"train"
2204,"train"
2205,"test"
2206,"train"
2207,"train"
2208,"validation"
2209,"train"
2210,"validation"
2211,"train"
2212,"train"
2213,"train"
2214,"test"
2215,"train"
2216,"train"
2217,"validation"
2218,"train"
2219,"train"
2220,"test"
2221,"train"
2222,"train"
2223,"validation"
2224,"train"
2225,"test"
2226,"test"
2227,"train"
2228,"test"
2229,"validation"
2230,"validation"
2231,"test"
2232,"train"
2233,"test"
2234,"validation"
2235,"test"
2236,"train"
2237,"train"
2238,"train"
2239,"validation"
2240,"test"
2241,"test"
2242,"train"
2243,"train"
2244,"train"
2245,"test"
2246,"train"
2247,"validation"
2248,"test"
2249,"test"
2250,"test"
2251,"train"
2252,"train"
2253,"validation"
2254,"train"
2255,"train"
2256,"test"
2257,"train"
2258,"train"
2259,"test"
2260,"train"
2261,"train"
2262,"train"
2263,"train"
2264,"train"
2265,"train"
2266,"train"
2267,"validation"
2268,"train"
2269,"test"
2270,"train"
2271,"train"
2272,"test"
2273,"train"
2274,"validation"
2275,"train"
2276,"train"
2277,"validation"
2278,"train"
2279,"test"
2280,"test"
2281,"validation"
2282,"train"
2283,"train"
2284,"validation"
2285,"train"
2286,"train"
2287,"validation"
2288,"train"
2289,"train"
2290,"validation"
2291,"test"
2292,"train"
2293,"train"
2294,"validation"
2295,"train"
2296,"train"
2297,"validation"
2298,"train"
2299,"train"
2300,"test"
2301,"train"
2302,"train"
2303,"train"
2304,"train"
2305,"validation"
2306,"validation"
2307,"train"
2308,"train"
2309,"train"
2310,"validation"
2311,"validation"
2312,"train"
2313,"train"
2314,"train"
2315,"test"
2316,"train"
2317,"train"
2318,"validation"
2319,"validation"
2320,"train"
2321,"train"
2322,"train"
2323,"train"
2324,"test"
2325,"test"
2326,"train"
2327,"train"
2328,"train"
2329,"test"
2330,"train"
2331,"train"
2332,"train"
2333,"test"
2334,"train"
2335,"train"
2336,"train"
2337,"train"
2338,"validation"
2339,"test"
2340,"train"
2341,"validation"
2342,"train"
2343,"train"
2344,"test"
2345,"test"
2346,"validation"
2347,"train"
2348,"validation"
2349,"train"
2350,"train"
2351,"train"
2352,"train"
2353,"train"
2354,"validation"
2355,"train"
2356,"train"
2357,"train"
2358,"train"
2359,"train"
2360,"validation"
2361,"test"
2362,"train"
2363,"validation"
2364,"test"
2365,"validation"
2366,"train"
2367,"train"
2368,"train"
2369,"train"
2370,"train"
2371,"train"
2372,"train"
2373,"test"
2374,"train"
2375,"train"
2376,"train"
2377,"train"
2378,"train"
2379,"train"
2380,"train"
2381,"train"
2382,"validation"
2383,"test"
2384,"train"
2385,"train"
2386,"train"
2387,"train"
2388,"train"
2389,"train"
2390,"train"
2391,"train"
2392,"train"
2393,"train"
2394,"validation"
2395,"train"
2396,"test"
2397,"train"
2398,"validation"
2399,"train"
2400,"test"
2401,"validation"
2402,"test"
2403,"train"
2404,"test"
2405,"train"
2406,"train"
2407,"train"
2408,"train"
2409,"train"
2410,"train"
2411,"train"
2412,"test"
2413,"train"
2414,"train"
2415,"train"
2416,"test"
2417,"train"
2418,"test"
2419,"test"
2420,"validation"
2421,"train"
2422,"train"
2423,"train"
2424,"train"
2425,"train"
2426,"test"
2427,"train"
2428,"train"
2429,"test"
2430,"validation"
2431,"test"
2432,"train"
2433,"train"
2434,"train"
2435,"train"
2436,"train"
2437,"train"
2438,"validation"
2439,"train"
2440,"validation"
2441,"train"
2442,"test"
2443,"train"
2444,"train"
2445,"train"
2446,"train"
2447,"validation"
2448,"validation"
2449,"train"
2450,"train"
2451,"train"
2452,"validation"
2453,"train"
2454,"train"
2455,"train"
2456,"train"
2457,"test"
2458,"train"
2459,"test"
2460,"validation"
2461,"train"
2462,"train"
2463,"train"
2464,"validation"
2465,"train"
2466,"train"
2467,"train"
2468,"test"
2469,"test"
2470,"train"
2471,"train"
2472,"train"
2473,"train"
2474,"train"
2475,"train"
2476,"train"
2477,"test"
2478,"test"
2479,"train"
2480,"train"
2481,"test"
2482,"validation"
2483,"train"
2484,"test"
2485,"validation"
2486,"train"
2487,"train"
2488,"test"
2489,"train"
2490,"train"
2491,"train"
2492,"train"
2493,"train"
2494,"train"
2495,"train"
2496,"train"
2497,"train"
2498,"train"
2499,"train"
2500,"validation"
2501,"train"
2502,"train"
2503,"train"
2504,"train"
2505,"validation"
2506,"train"
2507,"train"
2508,"train"
2509,"test"
2510,"train"
2511,"validation"
2512,"train"
2513,"validation"
2514,"test"
2515,"test"
2516,"train"
2517,"train"
2518,"test"
2519,"test"
2520,"train"
2521,"validation"
2522,"train"
2523,"train"
2524,"validation"
2525,"test"
2526,"validation"
2527,"train"
2528,"test"
2529,"train"
2530,"validation"
2531,"test"
2532,"train"
2533,"validation"
2534,"train"
2535,"train"
2536,"test"
2537,"train"
2538,"train"
2539,"train"
2540,"train"
2541,"train"
2542,"train"
2543,"test"
2544,"train"
2545,"train"
2546,"train"
2547,"train"
2548,"train"
2549,"train"
2550,"train"
2551,"train"
2552,"train"
2553,"test"
2554,"test"
2555,"test"
2556,"train"
2557,"validation"
2558,"train"
2559,"train"
2560,"train"
2561,"train"
2562,"train"
2563,"train"
2564,"train"
2565,"train"
2566,"train"
2567,"train"
2568,"train"
2569,"validation"
2570,"train"
2571,"train"
2572,"train"
2573,"test"
2574,"validation"
2575,"train"
2576,"validation"
2577,"train"
2578,"test"
2579,"validation"
2580,"train"
2581,"test"
2582,"validation"
2583,"test"
2584,"train"
2585,"test"
2586,"train"
2587,"test"
2588,"validation"
2589,"validation"
2590,"validation"
2591,"train"
2592,"test"
2593,"train"
2594,"train"
2595,"validation"
2596,"train"
2597,"train"
2598,"train"
2599,"train"
2600,"train"
2601,"validation"
2602,"train"
2603,"train"
2604,"train"
2605,"train"
2606,"train"
2607,"train"
2608,"train"
2609,"train"
2610,"test"
2611,"validation"
2612,"test"
2613,"train"
2614,"train"
2615,"train"
2616,"test"
2617,"test"
2618,"train"
2619,"test"
2620,"train"
2621,"train"
2622,"test"
2623,"train"
2624,"train"
2625,"train"
2626,"test"
2627,"train"
2628,"train"
2629,"train"
2630,"test"
2631,"train"
2632,"test"
2633,"train"
2634,"validation"
2635,"validation"
2636,"test"
2637,"validation"
2638,"train"
2639,"train"
2640,"train"
2641,"train"
2642,"train"
2643,"validation"
2644,"train"
2645,"test"
2646,"validation"
2647,"train"
2648,"validation"
2649,"validation"
2650,"train"
2651,"test"
2652,"test"
2653,"train"
2654,"train"
2655,"train"
2656,"test"
2657,"train"
2658,"train"
2659,"test"
2660,"train"
2661,"test"
2662,"train"
2663,"train"
2664,"train"
2665,"test"
2666,"test"
2667,"train"
2668,"train"
2669,"test"
2670,"train"
2671,"train"
2672,"test"
2673,"validation"
2674,"train"
2675,"train"
2676,"train"
2677,"validation"
2678,"test"
2679,"train"
2680,"train"
2681,"train"
2682,"validation"
2683,"validation"
2684,"train"
2685,"train"
2686,"train"
2687,"train"
2688,"validation"
2689,"train"
2690,"train"
2691,"train"
2692,"test"
2693,"train"
2694,"train"
2695,"test"
2696,"train"
2697,"train"
2698,"train"
2699,"train"
2700,"test"
2701,"validation"
2702,"train"
2703,"test"
2704,"validation"
2705,"test"
2706,"train"
2707,"test"
2708,"train"
2709,"train"
2710,"test"
2711,"train"
2712,"test"
2713,"train"
2714,"train"
2715,"train"
2716,"validation"
2717,"validation"
2718,"validation"
2719,"validation"
2720,"test"
2721,"train"
2722,"validation"
2723,"test"
2724,"train"
2725,"train"
2726,"train"
2727,"train"
2728,"test"
2729,"train"
2730,"test"
2731,"train"
2732,"train"
2733,"train"
2734,"train"
2735,"test"
2736,"train"
2737,"train"
2738,"train"
2739,"train"
2740,"validation"
2741,"validation"
2742,"train"
2743,"train"
2744,"train"
2745,"train"
2746,"train"
2747,"test"
2748,"test"
2749,"train"
2750,"validation"
2751,"validation"
2752,"train"
2753,"test"
2754,"train"
2755,"train"
2756,"train"
2757,"train"
2758,"train"
2759,"train"
2760,"train"
2761,"train"
2762,"train"
2763,"validation"
2764,"train"
2765,"train"
2766,"train"
2767,"test"
2768,"train"
2769,"train"
2770,"train"
2771,"train"
2772,"train"
2773,"train"
2774,"validation"
2775,"test"
2776,"train"
2777,"train"
2778,"train"
2779,"validation"
2780,"test"
2781,"train"
2782,"train"
2783,"validation"
2784,"test"
2785,"validation"
2786,"test"
2787,"train"
2788,"train"
2789,"train"
2790,"train"
2791,"test"
2792,"train"
2793,"test"
2794,"validation"
2795,"train"
2796,"test"
2797,"train"
2798,"train"
2799,"test"
2800,"train"
2801,"train"
2802,"train"
2803,"test"
2804,"train"
2805,"test"
2806,"test"
2807,"validation"
2808,"validation"
2809,"validation"
2810,"train"
2811,"validation"
2812,"test"
2813,"train"
2814,"validation"
2815,"train"
2816,"train"
2817,"test"
2818,"test"
2819,"train"
2820,"train"
2821,"validation"
2822,"test"
2823,"train"
2824,"train"
2825,"test"
2826,"train"
2827,"train"
2828,"test"
2829,"validation"
2830,"validation"
2831,"train"
2832,"train"
2833,"train"
2834,"validation"
2835,"train"
2836,"validation"
2837,"validation"
2838,"train"
2839,"train"
2840,"train"
2841,"train"
2842,"test"
2843,"validation"
2844,"train"
2845,"train"
2846,"train"
2847,"validation"
2848,"train"
2849,"train"
2850,"test"
2851,"train"
2852,"validation"
2853,"train"
2854,"train"
2855,"train"
2856,"train"
2857,"train"
2858,"test"
2859,"train"
2860,"train"
2861,"train"
2862,"train"
2863,"train"
2864,"validation"
2865,"train"
2866,"validation"
2867,"train"
2868,"train"
2869,"train"
2870,"train"
2871,"validation"
2872,"validation"
2873,"train"
2874,"train"
2875,"train"
2876,"train"
2877,"validation"
2878,"train"
2879,"test"
2880,"test"
2881,"train"
2882,"train"
2883,"train"
2884,"train"
2885,"validation"
2886,"train"
2887,"test"
2888,"validation"
2889,"test"
2890,"validation"
2891,"validation"
2892,"train"
2893,"train"
2894,"train"
2895,"train"
2896,"train"
2897,"train"
2898,"train"
2899,"train"
2900,"validation"
2901,"train"
2902,"train"
2903,"train"
2904,"validation"
2905,"test"
2906,"validation"
2907,"test"
2908,"validation"
2909,"test"
2910,"train"
2911,"train"
2912,"validation"
2913,"validation"
2914,"train"
2915,"train"
2916,"validation"
2917,"train"
2918,"train"
2919,"test"
2920,"train"
2921,"train"
2922,"validation"
2923,"train"
2924,"train"
2925,"validation"
2926,"train"
2927,"train"
2928,"train"
2929,"train"
2930,"train"
2931,"train"
2932,"validation"
2933,"validation"
2934,"validation"
2935,"train"
2936,"train"
2937,"train"
2938,"test"
2939,"train"
2940,"train"
2941,"train"
2942,"validation"
2943,"test"
2944,"train"
2945,"train"
2946,"validation"
2947,"train"
2948,"train"
2949,"train"
2950,"validation"
2951,"train"
2952,"train"
2953,"train"
2954,"train"
2955,"train"
2956,"train"
2957,"train"
2958,"train"
2959,"validation"
2960,"train"
2961,"validation"
2962,"train"
2963,"test"
2964,"train"
2965,"train"
2966,"train"
2967,"train"
2968,"train"
2969,"train"
2970,"train"
2971,"train"
2972,"train"
2973,"train"
2974,"train"
2975,"train"
2976,"train"
2977,"validation"
2978,"train"
2979,"train"
2980,"train"
2981,"train"
2982,"test"
2983,"validation"
2984,"train"
2985,"test"
2986,"train"
2987,"train"
2988,"train"
2989,"train"
2990,"train"
2991,"train"
2992,"validation"
2993,"train"
2994,"validation"
2995,"train"
2996,"train"
2997,"validation"
2998,"test"
2999,"train"
3000,"train"
3001,"train"
3002,"validation"
3003,"train"
3004,"train"
3005,"test"
3006,"train"
3007,"train"
3008,"train"
3009,"train"
3010,"train"
3011,"train"
3012,"train"
3013,"train"
3014,"train"
3015,"test"
3016,"test"
3017,"train"
3018,"train"
3019,"train"
3020,"validation"
3021,"test"
3022,"train"
3023,"train"
3024,"train"
3025,"test"
3026,"train"
3027,"validation"
3028,"train"
3029,"train"
3030,"train"
3031,"test"
3032,"test"
3033,"train"
3034,"train"
3035,"train"
3036,"train"
3037,"train"
3038,"train"
3039,"test"
3040,"validation"
3041,"train"
3042,"train"
3043,"train"
3044,"train"
3045,"train"
3046,"train"
3047,"train"
3048,"train"
3049,"validation"
3050,"test"
3051,"train"
3052,"train"
3053,"validation"
3054,"train"
3055,"validation"
3056,"validation"
3057,"validation"
3058,"test"
3059,"train"
3060,"train"
3061,"validation"
3062,"train"
3063,"test"
3064,"train"
3065,"validation"
3066,"train"
3067,"test"
3068,"validation"
3069,"train"
3070,"train"
3071,"test"
3072,"test"
3073,"train"
3074,"train"
3075,"train"
3076,"validation"
3077,"test"
3078,"test"
3079,"train"
3080,"test"
3081,"train"
3082,"train"
3083,"train"
3084,"train"
3085,"validation"
3086,"validation"
3087,"train"
3088,"test"
3089,"validation"
3090,"train"
3091,"test"
3092,"train"
3093,"test"
3094,"validation"
3095,"train"
3096,"train"
3097,"validation"
3098,"test"
3099,"train"
3100,"train"
3101,"train"
3102,"train"
3103,"train"
3104,"train"
3105,"validation"
3106,"test"
3107,"train"
3108,"validation"
3109,"train"
3110,"validation"
3111,"train"
3112,"validation"
3113,"train"
3114,"train"
3115,"train"
3116,"train"
3117,"train"
3118,"train"
3119,"validation"
3120,"train"
3121,"train"
3122,"validation"
3123,"train"
3124,"train"
3125,"train"
3126,"test"
3127,"test"
3128,"train"
3129,"test"
3130,"train"
3131,"train"
3132,"train"
3133,"train"
3134,"train"
3135,"test"
3136,"train"
3137,"test"
3138,"test"
3139,"train"
3140,"test"
3141,"train"
3142,"train"
3143,"train"
3144,"validation"
3145,"test"
3146,"train"
3147,"train"
3148,"test"
3149,"test"
3150,"train"
3151,"test"
3152,"validation"
3153,"train"
3154,"train"
3155,"train"
3156,"test"
3157,"train"
3158,"test"
3159,"test"
3160,"train"
3161,"validation"
3162,"train"
3163,"train"
3164,"test"
3165,"validation"
3166,"train"
3167,"test"
3168,"train"
3169,"validation"
3170,"train"
3171,"test"
3172,"train"
3173,"test"
3174,"train"
3175,"train"
3176,"validation"
3177,"train"
3178,"train"
3179,"train"
3180,"train"
3181,"validation"
3182,"validation"
3183,"train"
3184,"train"
3185,"train"
3186,"validation"
3187,"validation"
3188,"validation"
3189,"validation"
3190,"validation"
3191,"train"
3192,"train"
3193,"train"
3194,"train"
3195,"validation"
3196,"train"
3197,"train"
3198,"train"
3199,"test"
3200,"train"
3201,"test"
3202,"train"
3203,"train"
3204,"train"
3205,"train"
3206,"validation"
3207,"validation"
3208,"train"
3209,"train"
3210,"train"
3211,"test"
3212,"validation"
3213,"train"
3214,"train"
3215,"train"
3216,"train"
3217,"train"
3218,"train"
3219,"train"
3220,"train"
3221,"validation"
3222,"train"
3223,"validation"
3224,"validation"
3225,"train"
3226,"train"
3227,"test"
3228,"train"
3229,"train"
3230,"validation"
3231,"train"
3232,"train"
3233,"train"
3234,"train"
3235,"validation"
3236,"train"
3237,"train"
3238,"train"
3239,"train"
3240,"validation"
3241,"train"
3242,"train"
3243,"test"
3244,"test"
3245,"test"
3246,"test"
3247,"validation"
3248,"train"
3249,"train"
3250,"validation"
3251,"train"
3252,"train"
3253,"test"
3254,"train"
3255,"train"
3256,"train"
3257,"validation"
3258,"test"
3259,"train"
3260,"train"
3261,"test"
3262,"test"
3263,"train"
3264,"train"
3265,"train"
3266,"train"
3267,"train"
3268,"train"
3269,"test"
3270,"test"
3271,"validation"
3272,"train"
3273,"train"
3274,"train"
3275,"train"
3276,"train"
3277,"test"
3278,"train"
3279,"train"
3280,"train"
3281,"train"
3282,"train"
3283,"train"
3284,"validation"
3285,"test"
3286,"train"
3287,"validation"
3288,"train"
3289,"validation"
3290,"test"
3291,"test"
3292,"test"
3293,"test"
3294,"train"
3295,"test"
3296,"train"
3297,"test"
3298,"train"
3299,"train"
3300,"train"
3301,"test"
3302,"test"
3303,"train"
3304,"train"
3305,"train"
3306,"train"
3307,"validation"
3308,"train"
3309,"train"
3310,"train"
3311,"train"
3312,"train"
3313,"train"
3314,"test"
3315,"train"
3316,"train"
3317,"train"
3318,"validation"
3319,"test"
3320,"validation"
3321,"test"
3322,"validation"
3323,"train"
3324,"validation"
3325,"validation"
3326,"train"
3327,"train"
3328,"validation"
3329,"train"
3330,"train"
3331,"test"
3332,"train"
3333,"test"
3334,"train"
3335,"train"
3336,"train"
3337,"train"
3338,"train"
3339,"train"
3340,"validation"
3341,"train"
3342,"train"
3343,"train"
3344,"validation"
3345,"test"
3346,"validation"
3347,"validation"
